customer_id,recency_days,frequency,monetary,cluster,cluster_name
23464BA,337,1,2277.9,0,沉睡客户
23465BA,249,1,2167.0,0,沉睡客户
23466BA,335,1,3677.89,0,沉睡客户
23467BA,265,1,2199.0,0,沉睡客户
23468BA,203,1,199.0,0,沉睡客户
23469BA,374,1,108.9,0,沉睡客户
23470BA,255,1,2058.0,0,沉睡客户
23471BA,92,1,1898.0,0,沉睡客户
23472BA,219,1,2077.0,0,沉睡客户
23473BA,214,1,2277.9,0,沉睡客户
23474BA,327,1,2257.0,0,沉睡客户
23475BA,92,1,1999.0,0,沉睡客户
23476BA,262,1,2058.0,0,沉睡客户
23477BA,267,1,2577.9,0,沉睡客户
23478BA,124,1,2257.0,0,沉睡客户
23479BA,228,1,2277.9,0,沉睡客户
23480BA,348,1,2058.0,0,沉睡客户
23481BA,191,1,2058.0,0,沉睡客户
23482BA,91,1,498.0,0,沉睡客户
23483BA,42,1,2277.9,0,沉睡客户
23484BA,175,1,2077.0,0,沉睡客户
23485BA,69,1,398.0,0,沉睡客户
23486BA,384,1,288.9,0,沉睡客户
23487BA,371,1,4626.0,0,沉睡客户
23488BA,133,1,2077.0,0,沉睡客户
23489BA,138,1,2198.0,0,沉睡客户
23490BA,384,1,1646.9,0,沉睡客户
23491BA,376,1,1446.0,0,沉睡客户
23492BA,300,1,2198.0,0,沉睡客户
23493BA,330,1,2277.9,0,沉睡客户
23494BA,135,1,3457.99,0,沉睡客户
23495BA,339,1,2218.9,0,沉睡客户
23496BA,93,1,3968.0,0,沉睡客户
23497BA,98,1,1715.0,0,沉睡客户
23498BA,222,1,2077.0,0,沉睡客户
23499BA,108,1,268.9,0,沉睡客户
23500BA,99,1,1968.0,0,沉睡客户
23501BA,34,1,1918.9,0,沉睡客户
23502BA,144,1,1999.0,0,沉睡客户
23503BA,122,1,1348.0,0,沉睡客户
23504BA,105,1,768.9,0,沉睡客户
23505BA,112,1,49.0,0,沉睡客户
23506BA,101,1,1968.0,0,沉睡客户
23507BA,122,1,268.9,0,沉睡客户
23508BA,378,1,1368.0,0,沉睡客户
23509BA,382,1,2146.9,0,沉睡客户
23510BA,143,1,4898.0,0,沉睡客户
23511BA,67,1,4898.0,0,沉睡客户
23512BA,108,1,349.0,0,沉睡客户
23513BA,243,1,2058.0,0,沉睡客户
23514BA,47,1,2358.0,0,沉睡客户
23515BA,171,1,4898.0,0,沉睡客户
23516BA,32,1,2077.0,0,沉睡客户
23517BA,340,1,2058.0,0,沉睡客户
23518BA,52,1,2597.9,0,沉睡客户
23519BA,76,1,2357.0,0,沉睡客户
23520BA,87,1,2777.9,0,沉睡客户
23521BA,345,1,2167.0,0,沉睡客户
23522BA,385,2,562.79,0,沉睡客户
23523BA,107,1,2277.9,0,沉睡客户
23524BA,70,1,2277.9,0,沉睡客户
23525BA,105,1,268.9,0,沉睡客户
23526BA,60,1,274.89,0,沉睡客户
23527BA,42,1,2332.89,0,沉睡客户
23528BA,359,1,769.0,0,沉睡客户
23529BA,48,2,2351.89,0,沉睡客户
23530BA,38,2,2131.99,0,沉睡客户
23531BA,302,1,4436.9,0,沉睡客户
23532BA,197,1,5667.0,0,沉睡客户
23533BA,127,1,769.0,0,沉睡客户
23534BA,162,1,4417.9,0,沉睡客户
23535BA,243,1,3917.9,0,沉睡客户
23536BA,237,1,808.9,0,沉睡客户
23537BA,49,2,3471.99,0,沉睡客户
23538BA,59,2,942.89,0,沉睡客户
23539BA,193,1,4457.8,0,沉睡客户
23540BA,232,1,3917.9,0,沉睡客户
23541BA,90,1,5667.0,0,沉睡客户
23542BA,166,1,3807.0,0,沉睡客户
23543BA,211,1,4217.9,0,沉睡客户
23544BA,1,1,2038.9,0,沉睡客户
23545BA,1,1,3187.9,0,沉睡客户
23546BA,347,1,5667.0,0,沉睡客户
23547BA,160,1,1999.0,0,沉睡客户
23548BA,34,1,54.99,0,沉睡客户
23549BA,63,1,3698.0,0,沉睡客户
23550BA,66,1,1999.0,0,沉睡客户
23551BA,174,1,4436.9,0,沉睡客户
23552BA,7,1,3897.0,0,沉睡客户
23553BA,37,1,2531.89,0,沉睡客户
23554BA,209,1,5776.0,0,沉睡客户
23555BA,392,2,3986.89,0,沉睡客户
23556BA,77,1,3917.9,0,沉睡客户
23557BA,133,1,3936.9,0,沉睡客户
23558BA,51,1,54.99,0,沉睡客户
23559BA,40,1,2332.89,0,沉睡客户
23560BA,124,1,3698.0,0,沉睡客户
23561BA,204,2,568.99,0,沉睡客户
23562BA,145,1,2767.0,0,沉睡客户
23563BA,52,1,274.89,0,沉睡客户
23564BA,185,1,6897.0,0,沉睡客户
23565BA,83,1,2468.0,0,沉睡客户
23566BA,209,2,162.99,0,沉睡客户
23567BA,121,1,59.0,0,沉睡客户
23568BA,152,1,2157.9,0,沉睡客户
23569BA,132,1,2028.0,0,沉睡客户
23570BA,331,1,797.9,0,沉睡客户
23571BA,173,1,359.0,0,沉睡客户
23572BA,180,1,1999.0,0,沉睡客户
23573BA,131,2,78.0,0,沉睡客户
23574BA,146,2,1196.0,0,沉睡客户
23575BA,157,1,2567.9,0,沉睡客户
23576BA,139,2,2676.0,0,沉睡客户
23577BA,138,2,337.8,0,沉睡客户
23578BA,128,2,78.0,0,沉睡客户
23579BA,145,2,1177.0,0,沉睡客户
23580BA,134,2,1416.0,0,沉睡客户
23581BA,136,2,2835.99,0,沉睡客户
23582BA,153,2,2415.9,0,沉睡客户
23583BA,107,2,187.0,0,沉睡客户
23584BA,334,1,2348.0,0,沉睡客户
23585BA,264,1,2567.9,0,沉睡客户
23586BA,346,1,2387.9,0,沉睡客户
23587BA,339,1,5547.0,0,沉睡客户
23588BA,95,2,2856.0,0,沉睡客户
23589BA,93,2,4376.0,0,沉睡客户
23590BA,100,2,1695.8,0,沉睡客户
23591BA,94,2,2635.8,0,沉睡客户
23592BA,121,2,78.0,0,沉睡客户
23593BA,98,2,297.9,0,沉睡客户
23594BA,173,1,2547.0,0,沉睡客户
23595BA,351,1,2817.8,0,沉睡客户
23596BA,395,1,1368.0,0,沉睡客户
23597BA,369,1,1368.0,0,沉睡客户
23598BA,57,1,1918.9,0,沉睡客户
23599BA,156,1,5257.0,0,沉睡客户
23600BA,240,1,2058.0,0,沉睡客户
23601BA,232,1,2366.0,0,沉睡客户
23602BA,357,1,3398.0,0,沉睡客户
23603BA,272,2,1701.89,0,沉睡客户
23604BA,105,1,787.9,0,沉睡客户
23605BA,114,1,268.9,0,沉睡客户
23606BA,95,1,308.8,0,沉睡客户
23607BA,98,1,49.0,0,沉睡客户
23608BA,93,1,268.9,0,沉睡客户
23609BA,80,1,349.0,0,沉睡客户
23610BA,255,2,123.99,0,沉睡客户
23611BA,80,1,1626.9,0,沉睡客户
23612BA,38,1,2257.0,0,沉睡客户
23613BA,94,1,2077.0,0,沉睡客户
23614BA,84,1,268.9,0,沉睡客户
23615BA,84,1,808.9,0,沉睡客户
23616BA,263,2,1782.89,0,沉睡客户
23617BA,69,1,268.9,0,沉睡客户
23618BA,375,1,309.0,0,沉睡客户
23619BA,76,1,49.0,0,沉睡客户
23620BA,85,1,549.0,0,沉睡客户
23621BA,394,1,3508.0,0,沉睡客户
23622BA,343,1,1547.9,0,沉睡客户
23623BA,358,1,1368.0,0,沉睡客户
23624BA,360,1,4707.0,0,沉睡客户
23625BA,76,1,308.8,0,沉睡客户
23626BA,86,1,568.0,0,沉睡客户
23627BA,84,1,268.9,0,沉睡客户
23628BA,78,1,49.0,0,沉睡客户
23629BA,341,1,288.9,0,沉睡客户
23630BA,359,1,1427.0,0,沉睡客户
23631BA,336,1,88.0,0,沉睡客户
23632BA,339,1,2826.99,0,沉睡客户
23633BA,198,1,2058.0,0,沉睡客户
23634BA,224,2,363.99,0,沉睡客户
23635BA,225,2,123.99,0,沉睡客户
23636BA,86,1,268.9,0,沉睡客户
23637BA,287,1,2358.0,0,沉睡客户
23638BA,9,1,2058.0,0,沉睡客户
23639BA,362,2,261.79,0,沉睡客户
23640BA,346,1,4626.0,0,沉睡客户
23641BA,216,2,1422.99,0,沉睡客户
23642BA,207,2,4761.99,0,沉睡客户
23643BA,136,2,1521.89,0,沉睡客户
23644BA,43,1,1999.0,0,沉睡客户
23645BA,264,1,2277.9,0,沉睡客户
23646BA,171,1,2358.0,0,沉睡客户
23647BA,140,1,2357.0,0,沉睡客户
23648BA,218,1,5257.0,0,沉睡客户
23649BA,146,1,2377.0,0,沉睡客户
23650BA,101,2,343.89,0,沉睡客户
23651BA,350,1,2058.0,0,沉睡客户
23652BA,199,1,4898.0,0,沉睡客户
23653BA,295,1,2058.0,0,沉睡客户
23654BA,312,1,2198.0,0,沉睡客户
23655BA,132,1,2277.9,0,沉睡客户
23656BA,222,1,2577.0,0,沉睡客户
23657BA,188,1,2058.0,0,沉睡客户
23658BA,77,1,268.9,0,沉睡客户
23659BA,83,1,549.0,0,沉睡客户
23660BA,171,1,1999.0,0,沉睡客户
23661BA,193,1,2557.0,0,沉睡客户
23662BA,63,1,49.0,0,沉睡客户
23663BA,104,2,1422.99,0,沉睡客户
23664BA,65,1,549.0,0,沉睡客户
23665BA,68,1,769.0,0,沉睡客户
23666BA,78,1,368.0,0,沉睡客户
23667BA,345,1,3508.0,0,沉睡客户
23668BA,353,1,1626.0,0,沉睡客户
23669BA,350,1,88.0,0,沉睡客户
23670BA,345,1,1427.0,0,沉睡客户
23671BA,348,1,1427.0,0,沉睡客户
23672BA,325,1,1626.0,0,沉睡客户
23673BA,364,2,481.69,0,沉睡客户
23674BA,306,1,1646.9,0,沉睡客户
23675BA,319,1,1927.0,0,沉睡客户
23676BA,311,2,581.79,0,沉睡客户
23677BA,166,1,418.9,0,沉睡客户
23678BA,282,1,2058.0,0,沉睡客户
23679BA,109,2,382.99,0,沉睡客户
23680BA,86,2,1637.0,0,沉睡客户
23681BA,69,1,1407.0,0,沉睡客户
23682BA,216,1,359.0,0,沉睡客户
23683BA,282,1,240.0,0,沉睡客户
23684BA,163,1,278.9,0,沉睡客户
23685BA,87,1,1658.9,0,沉睡客户
23686BA,283,1,1427.0,0,沉睡客户
23687BA,127,1,568.99,0,沉睡客户
23688BA,119,1,549.99,0,沉睡客户
23689BA,222,2,337.9,0,沉睡客户
23690BA,190,2,118.0,0,沉睡客户
23691BA,140,1,4937.0,0,沉睡客户
23692BA,284,1,2907.99,0,沉睡客户
23693BA,34,1,268.9,0,沉睡客户
23694BA,276,1,2146.9,0,沉睡客户
23695BA,93,1,59.0,0,沉睡客户
23696BA,14,1,1978.9,0,沉睡客户
23697BA,32,1,3439.0,0,沉睡客户
23698BA,92,1,240.0,0,沉睡客户
23699BA,326,1,3807.0,0,沉睡客户
23700BA,200,1,99.0,0,沉睡客户
23701BA,329,1,297.9,0,沉睡客户
23702BA,104,1,357.99,0,沉睡客户
23703BA,116,1,3619.0,0,沉睡客户
23704BA,212,1,438.9,0,沉睡客户
23705BA,171,1,1658.9,0,沉睡客户
23706BA,64,1,768.9,0,沉睡客户
23707BA,194,1,1999.0,0,沉睡客户
23708BA,102,1,2077.0,0,沉睡客户
23709BA,323,1,2058.0,0,沉睡客户
23710BA,77,1,2058.0,0,沉睡客户
23711BA,286,1,2218.9,0,沉睡客户
23712BA,274,1,1918.9,0,沉睡客户
23713BA,201,1,2058.0,0,沉睡客户
23714BA,243,1,2218.9,0,沉睡客户
23715BA,137,1,2277.9,0,沉睡客户
23716BA,63,1,1626.9,0,沉睡客户
23717BA,31,1,2358.0,0,沉睡客户
23718BA,100,1,2058.0,0,沉睡客户
23719BA,318,1,2058.0,0,沉睡客户
23720BA,91,1,1446.9,0,沉睡客户
23721BA,91,1,349.0,0,沉睡客户
23722BA,235,1,2366.0,0,沉睡客户
23723BA,120,2,4585.9,0,沉睡客户
23724BA,25,2,4206.9,0,沉睡客户
23725BA,78,1,5167.0,0,沉睡客户
23726BA,55,1,2277.9,0,沉睡客户
23727BA,159,1,2777.9,0,沉睡客户
23728BA,99,1,2058.0,0,沉睡客户
23729BA,178,1,2277.9,0,沉睡客户
23730BA,87,1,268.9,0,沉睡客户
23731BA,81,2,1755.0,0,沉睡客户
23732BA,85,1,308.8,0,沉睡客户
23733BA,268,1,2358.0,0,沉睡客户
23734BA,247,1,2058.0,0,沉睡客户
23735BA,27,1,2558.0,0,沉睡客户
23736BA,351,1,2058.0,0,沉睡客户
23737BA,142,1,2058.0,0,沉睡客户
23738BA,1,1,2218.9,0,沉睡客户
23739BA,156,1,2167.0,0,沉睡客户
23740BA,90,1,2777.9,0,沉睡客户
23741BA,343,1,2058.0,0,沉睡客户
23742BA,108,1,2058.0,0,沉睡客户
23743BA,80,1,2058.0,0,沉睡客户
23744BA,68,1,768.9,0,沉睡客户
23745BA,201,1,2058.0,0,沉睡客户
23746BA,201,1,1699.0,0,沉睡客户
23747BA,199,1,3956.0,0,沉睡客户
23748BA,64,2,1556.0,0,沉睡客户
23749BA,90,1,768.9,0,沉睡客户
23750BA,125,1,2277.9,0,沉睡客户
23751BA,56,1,5257.0,0,沉睡客户
23752BA,40,1,2058.0,0,沉睡客户
23753BA,107,1,5156.99,0,沉睡客户
23754BA,45,1,2058.0,0,沉睡客户
23755BA,23,1,2058.0,0,沉睡客户
23756BA,33,1,2296.9,0,沉睡客户
23757BA,74,1,2718.9,0,沉睡客户
23758BA,87,1,1658.9,0,沉睡客户
23759BA,56,1,3917.9,0,沉睡客户
23760BA,300,1,6897.0,0,沉睡客户
23761BA,15,1,4436.9,0,沉睡客户
23762BA,333,2,155.8,0,沉睡客户
23763BA,275,1,218.0,0,沉睡客户
23764BA,275,1,2277.9,0,沉睡客户
23765BA,122,1,2277.9,0,沉睡客户
23766BA,172,1,2476.9,0,沉睡客户
23767BA,69,1,349.0,0,沉睡客户
23768BA,335,1,69.0,0,沉睡客户
23769BA,331,1,1727.9,0,沉睡客户
23770BA,66,1,268.9,0,沉睡客户
23771BA,302,1,2358.0,0,沉睡客户
23772BA,159,1,2277.9,0,沉睡客户
23773BA,55,1,4898.0,0,沉睡客户
23774BA,274,1,3457.99,0,沉睡客户
23775BA,135,1,2058.0,0,沉睡客户
23776BA,106,1,2058.0,0,沉睡客户
23777BA,334,1,1427.0,0,沉睡客户
23778BA,6,1,2317.8,0,沉睡客户
23779BA,108,1,2058.0,0,沉睡客户
23780BA,44,1,1958.8,0,沉睡客户
23781BA,116,1,2277.9,0,沉睡客户
23782BA,197,1,2357.0,0,沉睡客户
23783BA,363,1,2276.0,0,沉睡客户
23784BA,76,1,2277.9,0,沉睡客户
23785BA,311,1,4898.0,0,沉睡客户
23786BA,235,1,3457.99,0,沉睡客户
23787BA,325,1,69.0,0,沉睡客户
23788BA,179,1,2817.8,0,沉睡客户
23789BA,290,2,136.8,0,沉睡客户
23790BA,332,1,1468.99,0,沉睡客户
23791BA,194,1,2097.9,0,沉睡客户
23792BA,202,1,2167.0,0,沉睡客户
23793BA,130,1,2077.0,0,沉睡客户
23794BA,247,1,2058.0,0,沉睡客户
23795BA,48,1,2277.9,0,沉睡客户
23796BA,304,1,2257.0,0,沉睡客户
23797BA,272,1,2077.0,0,沉睡客户
23798BA,66,1,388.0,0,沉睡客户
23799BA,103,1,2058.0,0,沉睡客户
23800BA,41,1,2058.0,0,沉睡客户
23801BA,298,1,2366.0,0,沉睡客户
23802BA,86,1,349.0,0,沉睡客户
23803BA,276,1,2277.9,0,沉睡客户
23804BA,338,1,2277.9,0,沉睡客户
23805BA,260,1,2277.9,0,沉睡客户
23806BA,68,1,268.9,0,沉睡客户
23807BA,153,1,2757.0,0,沉睡客户
23808BA,344,1,5257.0,0,沉睡客户
23809BA,64,1,49.0,0,沉睡客户
23810BA,267,1,2058.0,0,沉睡客户
23811BA,234,1,2317.8,0,沉睡客户
23812BA,306,1,288.9,0,沉睡客户
23813BA,60,1,2458.8,0,沉睡客户
23814BA,64,1,268.9,0,沉睡客户
23815BA,89,1,308.8,0,沉睡客户
23816BA,323,1,1686.8,0,沉睡客户
23817BA,164,1,1898.0,0,沉睡客户
23818BA,87,1,268.9,0,沉睡客户
23819BA,79,1,349.0,0,沉睡客户
23820BA,183,1,2077.0,0,沉睡客户
23821BA,147,1,2558.0,0,沉睡客户
23822BA,177,1,2218.9,0,沉睡客户
23823BA,303,1,2377.0,0,沉睡客户
23824BA,95,1,1918.9,0,沉睡客户
23825BA,189,1,2058.0,0,沉睡客户
23826BA,289,1,2277.9,0,沉睡客户
23827BA,140,1,2058.0,0,沉睡客户
23828BA,77,1,49.0,0,沉睡客户
23829BA,89,1,268.9,0,沉睡客户
23830BA,110,1,2277.9,0,沉睡客户
23831BA,334,1,1446.0,0,沉睡客户
23832BA,63,1,5257.0,0,沉睡客户
23833BA,77,1,268.9,0,沉睡客户
23834BA,36,2,198.0,0,沉睡客户
23835BA,203,1,2058.0,0,沉睡客户
23836BA,299,1,1958.8,0,沉睡客户
23837BA,212,1,398.9,0,沉睡客户
23838BA,95,1,248.99,0,沉睡客户
23839BA,272,1,5387.0,0,沉睡客户
23840BA,326,1,5198.0,0,沉睡客户
23841BA,173,1,2038.9,0,沉睡客户
23842BA,186,1,297.9,0,沉睡客户
23843BA,247,1,7.8,0,沉睡客户
23844BA,126,1,59.0,0,沉睡客户
23845BA,50,1,3919.0,0,沉睡客户
23846BA,31,1,59.0,0,沉睡客户
23847BA,76,1,168.0,0,沉睡客户
23848BA,41,1,274.89,0,沉睡客户
23849BA,49,1,3253.99,0,沉睡客户
23850BA,109,1,2138.9,0,沉睡客户
23851BA,233,1,7.8,0,沉睡客户
23852BA,115,1,3698.0,0,沉睡客户
23853BA,14,1,278.9,0,沉睡客户
23854BA,51,1,54.99,0,沉睡客户
23855BA,119,1,359.0,0,沉睡客户
23856BA,51,1,492.89,0,沉睡客户
23857BA,187,1,59.0,0,沉睡客户
23858BA,25,1,1458.99,0,沉睡客户
23859BA,232,1,59.0,0,沉睡客户
23860BA,155,1,3318.99,0,沉睡客户
23861BA,361,1,5118.0,0,沉睡客户
23862BA,194,1,720.0,0,沉睡客户
23863BA,138,1,297.9,0,沉睡客户
23864BA,298,1,78.0,0,沉睡客户
23865BA,185,1,278.9,0,沉睡客户
23866BA,306,1,59.0,0,沉睡客户
23867BA,320,1,278.9,0,沉睡客户
23868BA,189,1,2108.0,0,沉睡客户
23869BA,228,1,7.8,0,沉睡客户
23870BA,313,1,278.9,0,沉睡客户
23871BA,128,1,59.0,0,沉睡客户
23872BA,310,1,59.0,0,沉睡客户
23873BA,170,1,59.0,0,沉睡客户
23874BA,151,1,778.9,0,沉睡客户
23875BA,91,1,720.0,0,沉睡客户
23876BA,163,1,2065.8,0,沉睡客户
23877BA,101,1,720.0,0,沉睡客户
23878BA,370,1,277.9,0,沉睡客户
23879BA,374,1,1616.9,0,沉睡客户
23880BA,164,1,59.0,0,沉睡客户
23881BA,179,1,59.0,0,沉睡客户
23882BA,363,1,278.9,0,沉睡客户
23883BA,251,1,78.0,0,沉睡客户
23884BA,296,1,278.9,0,沉睡客户
23885BA,215,1,1919.0,0,沉睡客户
23886BA,244,1,2218.0,0,沉睡客户
23887BA,98,1,59.0,0,沉睡客户
23888BA,142,1,78.0,0,沉睡客户
23889BA,358,1,59.0,0,沉睡客户
23890BA,59,1,59.0,0,沉睡客户
23891BA,76,1,2157.9,0,沉睡客户
23892BA,56,1,1999.0,0,沉睡客户
23893BA,134,1,3698.0,0,沉睡客户
23894BA,96,2,2376.0,0,沉睡客户
23895BA,98,2,1436.0,0,沉睡客户
23896BA,93,2,297.9,0,沉睡客户
23897BA,118,2,1455.9,0,沉睡客户
23898BA,101,2,78.0,0,沉睡客户
23899BA,120,2,5555.0,0,沉睡客户
23900BA,107,1,649.0,0,沉睡客户
23901BA,151,1,2348.0,0,沉睡客户
23902BA,133,1,2867.9,0,沉睡客户
23903BA,98,2,78.0,0,沉睡客户
23904BA,361,1,5547.0,0,沉睡客户
23905BA,115,1,2567.9,0,沉睡客户
23906BA,114,2,1466.0,0,沉睡客户
23907BA,115,2,2595.9,0,沉睡客户
23908BA,359,1,2348.0,0,沉睡客户
23909BA,118,2,5555.0,0,沉睡客户
23910BA,119,2,78.0,0,沉睡客户
23911BA,186,1,2348.0,0,沉睡客户
23912BA,103,2,297.9,0,沉睡客户
23913BA,93,2,277.9,0,沉睡客户
23914BA,94,2,5555.0,0,沉睡客户
23915BA,118,2,78.0,0,沉睡客户
23916BA,96,2,1177.0,0,沉睡客户
23917BA,237,1,2567.9,0,沉睡客户
23918BA,117,2,1455.0,0,沉睡客户
23919BA,88,1,2567.9,0,沉睡客户
23920BA,112,2,5575.0,0,沉睡客户
23921BA,241,1,2257.0,0,沉睡客户
23922BA,27,1,2058.0,0,沉睡客户
23923BA,88,1,2077.0,0,沉睡客户
23924BA,318,1,88.0,0,沉睡客户
23925BA,145,1,499.0,0,沉睡客户
23926BA,195,1,2058.0,0,沉睡客户
23927BA,162,1,2058.0,0,沉睡客户
23928BA,139,1,2058.0,0,沉睡客户
23929BA,170,1,2558.0,0,沉睡客户
23930BA,322,1,3508.0,0,沉睡客户
23931BA,46,1,349.0,0,沉睡客户
23932BA,205,1,4638.0,0,沉睡客户
23933BA,262,1,288.9,0,沉睡客户
23934BA,38,1,1658.9,0,沉睡客户
23935BA,284,1,278.9,0,沉睡客户
23936BA,324,1,328.0,0,沉睡客户
23937BA,168,1,1918.9,0,沉睡客户
23938BA,240,1,2257.0,0,沉睡客户
23939BA,364,1,2358.0,0,沉睡客户
23940BA,66,1,49.0,0,沉睡客户
23941BA,66,1,2187.9,0,沉睡客户
23942BA,46,2,237.9,0,沉睡客户
23943BA,84,1,49.0,0,沉睡客户
23944BA,54,1,49.0,0,沉睡客户
23945BA,34,1,49.0,0,沉睡客户
23946BA,28,1,4898.0,0,沉睡客户
23947BA,52,1,388.9,0,沉睡客户
23948BA,36,1,769.0,0,沉睡客户
23949BA,52,1,549.0,0,沉睡客户
23950BA,55,1,368.0,0,沉睡客户
23951BA,48,1,608.8,0,沉睡客户
23952BA,48,1,49.0,0,沉睡客户
23953BA,43,1,2007.9,0,沉睡客户
23954BA,67,1,2277.9,0,沉睡客户
23955BA,163,1,1999.0,0,沉睡客户
23956BA,27,1,2097.9,0,沉睡客户
23957BA,150,1,2777.9,0,沉睡客户
23958BA,55,1,1407.0,0,沉睡客户
23959BA,169,1,2058.0,0,沉睡客户
23960BA,295,2,2355.7,0,沉睡客户
23961BA,314,1,3617.0,0,沉睡客户
23962BA,59,1,349.0,0,沉睡客户
23963BA,331,1,288.9,0,沉睡客户
23964BA,116,2,78.0,0,沉睡客户
23965BA,113,2,597.9,0,沉睡客户
23966BA,102,2,78.0,0,沉睡客户
23967BA,74,2,4376.0,0,沉睡客户
23968BA,85,2,167.0,0,沉睡客户
23969BA,87,2,58.0,0,沉睡客户
23970BA,65,2,297.9,0,沉睡客户
23971BA,64,2,1436.0,0,沉睡客户
23972BA,76,2,2376.0,0,沉睡客户
23973BA,246,1,2607.8,0,沉睡客户
23974BA,283,1,649.0,0,沉睡客户
23975BA,29,1,649.0,0,沉睡客户
23976BA,68,2,1436.0,0,沉睡客户
23977BA,81,2,187.0,0,沉睡客户
23978BA,62,2,1177.0,0,沉睡客户
23979BA,68,2,2575.9,0,沉睡客户
23980BA,81,2,2835.99,0,沉睡客户
23981BA,138,1,2348.0,0,沉睡客户
23982BA,333,1,5547.0,0,沉睡客户
23983BA,336,1,649.0,0,沉睡客户
23984BA,269,1,2348.0,0,沉睡客户
23985BA,129,1,3747.99,0,沉睡客户
23986BA,73,1,2607.8,0,沉睡客户
23987BA,64,2,277.9,0,沉睡客户
23988BA,60,1,4217.9,0,沉睡客户
23989BA,68,2,616.9,0,沉睡客户
23990BA,63,2,2914.9,0,沉睡客户
23991BA,75,1,5198.0,0,沉睡客户
23992BA,201,1,5198.0,0,沉睡客户
23993BA,246,1,5307.0,0,沉睡客户
23994BA,64,1,418.9,0,沉睡客户
23995BA,70,2,1475.9,0,沉睡客户
23996BA,32,1,1598.99,0,沉睡客户
23997BA,104,2,438.0,0,沉睡客户
23998BA,232,1,2567.9,0,沉睡客户
23999BA,282,1,3848.0,0,沉睡客户
24000BA,115,2,438.0,0,沉睡客户
24001BA,100,2,5445.0,0,沉睡客户
24002BA,80,1,499.0,0,沉睡客户
24003BA,109,2,138.0,0,沉睡客户
24004BA,79,2,138.0,0,沉睡客户
24005BA,88,2,5256.0,0,沉睡客户
24006BA,80,2,438.0,0,沉睡客户
24007BA,76,2,138.0,0,沉睡客户
24008BA,82,2,1436.0,0,沉睡客户
24009BA,68,1,649.0,0,沉睡客户
24010BA,309,1,649.0,0,沉睡客户
24011BA,298,1,2607.8,0,沉睡客户
24012BA,7,1,2806.8,0,沉睡客户
24013BA,32,1,6045.0,0,沉睡客户
24014BA,327,1,2567.9,0,沉睡客户
24015BA,69,2,277.9,0,沉睡客户
24016BA,165,1,3848.0,0,沉睡客户
24017BA,70,2,2276.9,0,沉睡客户
24018BA,87,1,2348.0,0,沉睡客户
24019BA,199,1,848.0,0,沉睡客户
24020BA,92,2,297.9,0,沉睡客户
24021BA,88,2,5575.0,0,沉睡客户
24022BA,270,1,2567.9,0,沉睡客户
24023BA,153,1,94.0,0,沉睡客户
24024BA,206,1,418.9,0,沉睡客户
24025BA,92,2,357.9,0,沉睡客户
24026BA,33,1,1187.9,0,沉睡客户
24027BA,317,1,5547.0,0,沉睡客户
24028BA,50,1,2218.9,0,沉睡客户
24029BA,51,2,1575.0,0,沉睡客户
24030BA,317,1,1999.0,0,沉睡客户
24031BA,93,1,2277.9,0,沉睡客户
24032BA,61,1,2358.0,0,沉睡客户
24033BA,213,1,2058.0,0,沉睡客户
24034BA,46,1,1508.0,0,沉睡客户
24035BA,21,2,7694.9,0,沉睡客户
24036BA,205,1,1699.0,0,沉睡客户
24037BA,35,1,288.9,0,沉睡客户
24038BA,238,1,75.0,0,沉睡客户
24039BA,231,1,398.0,0,沉睡客户
24040BA,336,1,4898.0,0,沉睡客户
24041BA,125,1,418.9,0,沉睡客户
24042BA,88,1,2077.0,0,沉睡客户
24043BA,78,1,2277.9,0,沉睡客户
24044BA,315,1,2296.9,0,沉睡客户
24045BA,271,1,2077.0,0,沉睡客户
24046BA,205,1,2058.0,0,沉睡客户
24047BA,153,1,1918.9,0,沉睡客户
24048BA,263,1,1898.0,0,沉睡客户
24049BA,361,1,75.0,0,沉睡客户
24050BA,47,1,238.9,0,沉睡客户
24051BA,63,2,138.0,0,沉睡客户
24052BA,70,2,1496.0,0,沉睡客户
24053BA,89,2,138.0,0,沉睡客户
24054BA,76,2,357.9,0,沉睡客户
24055BA,304,1,2058.0,0,沉睡客户
24056BA,304,1,3917.9,0,沉睡客户
24057BA,44,1,268.9,0,沉睡客户
24058BA,137,1,7006.0,0,沉睡客户
24059BA,359,1,5975.9,0,沉睡客户
24060BA,47,1,3698.0,0,沉睡客户
24061BA,258,1,6897.0,0,沉睡客户
24062BA,38,2,1775.9,0,沉睡客户
24063BA,317,1,69.0,0,沉睡客户
24064BA,298,1,1646.9,0,沉睡客户
24065BA,293,1,1727.0,0,沉睡客户
24066BA,291,1,1536.0,0,沉睡客户
24067BA,299,1,3508.0,0,沉睡客户
24068BA,131,1,2077.0,0,沉睡客户
24069BA,295,1,88.0,0,沉睡客户
24070BA,269,1,2058.0,0,沉睡客户
24071BA,227,2,5393.8,0,沉睡客户
24072BA,38,1,2277.9,0,沉睡客户
24073BA,354,1,2058.0,0,沉睡客户
24074BA,115,1,1999.0,0,沉睡客户
24075BA,292,1,3508.0,0,沉睡客户
24076BA,353,1,2077.0,0,沉睡客户
24077BA,144,1,3698.0,0,沉睡客户
24078BA,18,1,3917.9,0,沉睡客户
24079BA,59,2,198.0,0,沉睡客户
